date,daily_return,ma_5
2019-07-11,-0.00277132639904177,7535.878
2019-07-12,-0.000512662087773003,7526.444
2019-07-15,0.00343060257368468,7522.934
2019-07-16,0.00603846133419718,7531.08
2019-07-17,-0.00550863115662775,7532.034
2019-07-18,-0.00562274897617397,7528.688
2019-07-19,0.00208325270349077,7529.234
2019-07-22,0.000829704209783381,7525.876
2019-07-23,0.00557955962330978,7521.808
2019-07-24,-0.00733108725052464,7515.008
2019-07-25,-0.00165434462091378,7514.2
2019-07-26,0.00801303236057981,7522.272
2019-07-29,0.0182208115977353,7556.608
2019-07-30,-0.00518303907704427,7574.59
2019-07-31,-0.00784514245884219,7591.654
2019-08-01,-0.000251753708424372,7610.818
2019-08-02,-0.0234427221560817,7582.418
2019-08-05,-0.0247345100485213,7489.866
2019-08-06,-0.00722052645057701,7394.85
2019-08-07,0.00376619736770555,7317.234
2019-08-08,0.0121132982344034,7257.44
2019-08-09,-0.00439890747882887,7226.798
2019-08-12,-0.00374008285255418,7227.372
2019-08-13,0.00334591626630053,7243.214
2019-08-14,-0.0142078914341667,7233.05
2019-08-15,-0.0113138441048255,7189.272
2019-08-16,0.00709493831195929,7161.932
2019-08-19,0.0101866617958031,7154.518
2019-08-20,-0.00899209280006671,7129.338
2019-08-21,0.0110835087719299,7140.556
2019-08-22,-0.0105205879535867,7152.79
2019-08-23,-0.0046575703756079,7148.356
2019-08-27,-0.000761101511209283,7128.342
2019-08-28,0.00354463875151985,7126.284
2019-08-29,0.00978395465170044,7122.354
2019-08-30,0.0031819295354328,7138.154
2019-09-02,0.010372989158034,7175.546
2019-09-03,-0.00188823308074497,7211.268
2019-09-04,0.00592582197218298,7250.578
2019-09-05,-0.00548332298400004,7267.948
2019-09-06,0.00153620393966859,7282.98
2019-09-09,-0.00638942977119988,7273.754
2019-09-10,0.00444179711739244,7273.706
2019-09-11,0.00964233380802013,7279.06
2019-09-12,0.000904875014138717,7293.76
2019-09-13,0.00310293042437577,7310.784
2019-09-16,-0.00625045809546305,7327.904
2019-09-17,-0.000137951569438157,7338.394
2019-09-18,-0.000867438937762889,7333.598
2019-09-19,0.0057929601246915,7335.948
2019-09-20,-0.00156326039024417,7331.44
2019-09-23,-0.0025650381488158,7332.374
2019-09-24,-0.00472967808159338,7326.58
2019-09-25,-0.000197492124315876,7321.768
2019-09-26,0.00837998406033481,7320.7
2019-09-27,0.0102202669539714,7336.958
2019-09-30,-0.00242384742688397,7353.384
2019-10-01,-0.00646444957688839,7367.162
2019-10-02,-0.0323056606234511,7333.672
2019-10-03,-0.00630393090105491,7278.984
2019-10-04,0.010983887284462,7224.818
2019-10-07,0.00593958671656851,7182.752
2019-10-08,-0.0076036277348331,7139.318
2019-10-09,0.00326886597649501,7148.11
2019-10-10,0.00277122723784269,7169.854
2019-10-11,0.00844934013881858,7188.194
2019-10-14,-0.0046404896868808,7191.308
2019-10-15,-0.00025092015609722,7205.006
2019-10-16,-0.0060582613663467,7205.296
2019-10-17,0.00200475728764848,7204.488
2019-10-18,-0.00442057719511244,7185.186
2019-10-21,0.00182782631314715,7175.224
2019-10-22,0.00681915897504613,7175.394
2019-10-23,0.00668978397197085,7193.952
2019-10-24,0.00929795034665891,7223.138
2019-10-25,-0.000515812097021764,7257.918
2019-10-28,0.000929760105509271,7291.446
2019-10-29,-0.00341277375847049,7310.2
2019-10-30,0.0033560262021882,7324.208
2019-10-31,-0.0112402772965496,7308.234
2019-11-01,0.00745545901291047,7303.824
2019-11-04,0.00921201464719908,7311.506
2019-11-05,0.00249535597833835,7327.87
2019-11-06,0.00115997661097331,7341.044
2019-11-07,0.00131951626749951,7372.65
2019-11-08,-0.0063499050147102,7384.042
2019-11-11,-0.004190570401311,7375.812
2019-11-12,0.00503510931235957,7371.284
2019-11-13,-0.00193199591606198,7362.196
2019-11-14,-0.00795107200039175,7339.466
2019-11-15,0.00139590497973324,7328.178
2019-11-18,0.000651792291871523,7324.01
2019-11-19,0.00220315557562576,7315.682
2019-11-20,-0.0083713372839237,7297.938
2019-11-21,-0.00329639008108784,7287.096
2019-11-22,0.012193049712995,7291.87
2019-11-25,0.00948298099718698,7309.588
2019-11-26,0.000926139997214869,7325.456
2019-11-27,0.00359847308034151,7358.914
2019-11-28,-0.00179682305532593,7394.49
2019-11-29,-0.00942501985456622,7398.434
2019-12-02,-0.00824743110012484,7376.364
2019-12-03,-0.0174555376519707,7327.488
2019-12-04,0.00415435075348242,7279.232
2019-12-05,-0.00704597621200524,7223.516
2019-12-06,0.0142633986424483,7202.142
2019-12-09,-0.000795617473748797,7191.734
2019-12-10,-0.0027841136869461,7202.734
2019-12-11,0.000345173668100932,7208.284
2019-12-12,0.00792932617356664,7235.408
2019-12-13,0.0109947521609355,7258.164
2019-12-16,0.0225214321460433,7315.194
2019-12-17,0.000828562118884641,7377.498
2019-12-18,0.00205573746093172,7442.398
2019-12-19,0.00438550542054832,7502.468
2019-12-20,0.00114341243916542,7548.276
2019-12-23,0.00542170899230866,7569.184
2019-12-24,0.00113463604417337,7590.576
2019-12-27,0.0016587528694066,7611.406
2019-12-30,-0.00756713626077509,7614.052
2019-12-31,-0.00587975563624868,7606.044
2020-01-02,0.00820158993641323,7602.186
2020-01-03,0.00238023223702372,7600.218
2020-01-06,-0.00617390848026862,7586.306
2020-01-07,-0.00019669084159916,7583.666
2020-01-08,0.000142595905649033,7590.164
2020-01-09,0.00306141442891216,7588.928
2020-01-10,-0.00135165014503581,7582.018
2020-01-13,0.00392074171207918,7590.47
2020-01-14,0.000623555975635371,7600.17
2020-01-15,0.0026828996306913,7613.744
2020-01-16,-0.00431648087088499,7616.082
2020-01-17,0.00850875383222446,7633.424
2020-01-20,-0.00301255055664439,7640.192
2020-01-21,-0.00532448793952508,7637.862
2020-01-22,-0.00509545771085442,7623.686
2020-01-23,-0.00848529831271329,7603.258
2020-01-24,0.0104306662386599,7585.542
2020-01-27,-0.0229278221139522,7537.664
2020-01-28,0.00926059592150612,7511.662
2020-01-29,0.000384991224071591,7493.992
2020-01-30,-0.0135777443118725,7468.85
2020-01-31,-0.0129979029959523,7408.856
2020-02-03,0.00553114804948115,7391.708
2020-02-04,0.0154934748870849,7383.534
2020-02-05,0.00573400969378289,7383.316
2020-02-06,0.00298163175845447,7407.882
2020-02-07,-0.00507542516179669,7444.02
2020-02-10,-0.00265445243548016,7468.134
2020-02-11,0.00705798938615897,7480.058
2020-02-12,0.00465768110685602,7490.436
2020-02-13,-0.0109285846062777,7479.884
2020-02-14,-0.00575682062471563,7468.37
2020-02-17,0.00325544294674272,7465.644
2020-02-18,-0.00689335082231861,7442.158
2020-02-19,0.0101611891612176,7426.688
2020-02-20,-0.00273299521792889,7423.61
2020-02-21,-0.00439983648529447,7422.568
2020-02-24,-0.033372861943403,7367.284
2020-02-25,-0.0194150203372163,7294.458
2020-02-26,0.00350390716284692,7211.548
2020-02-27,-0.0349408659177818,7083.5
2020-02-28,-0.0317506326878936,6918.838
2020-03-02,0.0112877073705934,6818.45
2020-03-03,0.00951330525373064,6758.514
2020-03-04,0.0144964424994791,6713.138
2020-03-05,-0.0161629440738072,6694.944
2020-03-06,-0.0362213907236374,6671.332
2020-03-09,-0.0768705851405405,6533.508
2020-03-10,-0.000928631174182188,6381.914
2020-03-11,-0.0140447600176502,6194.1
2020-03-12,-0.108744631176275,5900.51
2020-03-13,0.024559520991011,5681.222
2020-03-16,-0.0400718583853107,5518.284
2020-03-17,0.0279203584491019,5385.218
2020-03-18,-0.0404766851120889,5226.03
2020-03-19,0.0139806872443697,5208.856
2020-03-20,0.00760344824239414,5173.79
2020-03-23,-0.0379307156149942,5142.352
2020-03-24,0.0905346333219194,5172.574
2020-03-25,0.0444710898437571,5294.098
2020-03-26,0.0224200977462114,5426.922
2020-03-27,-0.0525127542028257,5490.832
2020-03-30,0.00969270442968023,5604.802
2020-03-31,0.0194509448680205,5649.992
2020-04-01,-0.0383271391194579,5603.266
2020-04-02,0.00470247883884533,5536.164
2020-04-03,-0.0118097448642573,5517.198
2020-04-06,0.0308170990674915,5520.928
2020-04-07,0.0218651867748401,5527.426
2020-04-08,-0.00468406244247916,5572.058
2020-04-09,0.0290485810350264,5644.546
2020-04-14,-0.00878880509904726,5719.708
2020-04-15,-0.0334397571533903,5722.76
2020-04-16,0.00549873607674661,5707.556
2020-04-17,0.028165936149157,5729.402
2020-04-20,0.00447039550990501,5723.436
2020-04-21,-0.0295553112683495,5693.38
2020-04-22,0.0229745277015014,5727.976
2020-04-23,0.00970084722118721,5767.612
2020-04-24,-0.0127655703745403,5760.666
2020-04-27,0.0164388419795454,5767.458
2020-04-28,0.0191062104163139,5830.952
2020-04-29,0.0263069564487707,5899.876
